"stats.bias","stats.MSPE","stats.RMSPE","stats.RAV","cv_predict","se.fit"
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.18563295560465,0.00511284034735907
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.153059117189335,0.00513218582676938
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.223575304531026,0.00512151420635297
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.0845205142475692,0.00506127512197156
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.0839127809376709,0.00507464145629787
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.11018745309078,0.00505317750422116
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.169947265059821,0.00506444714550608
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.160993149644807,0.00502882981159517
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.115122570836728,0.00510198860698677
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.177464948148058,0.00514282090401915
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.163889454405165,0.00514117317877468
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.232838243769867,0.00510305094729466
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.116657580815895,0.00503305749120956
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.236197955622144,0.00504764939065883
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.130004315711806,0.0050830562975961
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.173495362849663,0.00503629436180612
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.226888017443069,0.00511614464142324
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.133817953838532,0.00506648350617374
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.209675393118797,0.00510191308965361
